state,action,next_state,reward,done
[ 0.89172834 -0.45257106  0.67466086  0.7381278  -0.9805026   2.1998904 ],1,[ 0.83106065 -0.5561818   0.41708824  0.908866   -0.20864822  0.88734615],-1.0168318099730524,False
[ 0.83106065 -0.5561818   0.41708824  0.908866   -0.20864822  0.88734615],0,[ 0.8562216  -0.51660866  0.40293723  0.9152276   0.6661871  -0.729529  ],-1.016740397279491,False
[ 0.8562216  -0.51660866  0.40293723  0.9152276   0.6661871  -0.729529  ],1,[ 0.9421638  -0.33515263  0.6374167   0.77051926  1.3145955  -2.0114071 ],-1.0180095638660918,False
[ 0.94462734  0.328145    0.7271237  -0.68650645 -1.1649096   2.1869648 ],1,[ 0.99836516  0.05715769  0.9744211  -0.22472984 -1.5399603   2.992907  ],-1.0198403829242495,False
[ 0.99836516  0.05715769  0.9744211  -0.22472984 -1.5399603   2.992907  ],2,[ 0.96678084 -0.25560668  0.9195558   0.39295954 -1.5195694   3.119938  ],-1.0195623285205235,False
[ 0.96678084 -0.25560668  0.9195558   0.39295954 -1.5195694   3.119938  ],2,[ 0.86995983 -0.49312258  0.5779223   0.81609184 -0.99636424  2.2911406 ],-1.017751623002475,False
[ 0.86995983 -0.49312258  0.5779223   0.81609184 -0.99636424  2.2911406 ],1,[ 0.80572796 -0.5922858   0.29213145  0.95637816 -0.1773512   0.8991541 ],-1.0160755563876542,False
[ 0.80572796 -0.5922858   0.29213145  0.95637816 -0.1773512   0.8991541 ],0,[ 0.83753    -0.5463913   0.27925426  0.9602172   0.7223138  -0.7621086 ],-1.0159606818399167,False
[ 0.88759315  0.4606283   0.53435093 -0.84526277 -0.54686785  1.0154521 ],2,[ 0.9570707   0.2898545   0.79382473 -0.6081466  -1.2736181   2.4869769 ],-1.0189309117043321,False
[ 0.9570707   0.2898545   0.79382473 -0.6081466  -1.2736181   2.4869769 ],1,"[ 9.9999827e-01  1.8481690e-03  9.9696428e-01 -7.7860326e-02
 -1.5699631e+00  3.1216023e+00]",-1.0199710476572188,False
"[ 9.9999827e-01  1.8481690e-03  9.9696428e-01 -7.7860326e-02
 -1.5699631e+00  3.1216023e+00]",2,[ 0.9530344  -0.30286208  0.85198677  0.52356327 -1.432272    2.9850194 ],-1.0192357457889736,False
[ 0.9530344  -0.30286208  0.85198677  0.52356327 -1.432272    2.9850194 ],2,[ 0.8570995  -0.51515096  0.48781726  0.8729458  -0.8585598   2.0465453 ],-1.0172490622304116,False
[ 0.8570995  -0.51515096  0.48781726  0.8729458  -0.8585598   2.0465453 ],2,[ 0.80123544 -0.5983492   0.2116032   0.97735566 -0.1353568   0.9077195 ],-1.0155557940321338,False
[ 0.9421638  -0.33515263  0.6374167   0.77051926  1.3145955  -2.0114071 ],0,[ 0.99974555 -0.02255634  0.942541    0.33409056  1.8135046  -3.274637  ],-1.019495826019352,False
[ 0.99974555 -0.02255634  0.942541    0.33409056  1.8135046  -3.274637  ],1,[ 0.94555414  0.32546493  0.94871426 -0.31613487  1.6215546  -3.139418  ],-1.0194550558970468,False
[ 0.94555414  0.32546493  0.94871426 -0.31613487  1.6215546  -3.139418  ],0,[ 0.8241366   0.5663911   0.63825136 -0.769828    1.0240079  -2.3253968 ],-1.0178616663150375,False
[ 0.8241366   0.5663911   0.63825136 -0.769828    1.0240079  -2.3253968 ],1,[ 0.75402397  0.65684694  0.35912424 -0.93328977  0.11224525 -0.9145297 ],-1.016378407398178,False
[ 0.75402397  0.65684694  0.35912424 -0.93328977  0.11224525 -0.9145297 ],1,[ 0.7969416   0.6040564   0.3212341  -0.9469998  -0.7775358   0.51140463],-1.016249876760505,False
[ 0.99974555 -0.02255634  0.942541    0.33409056  1.8135046  -3.274637  ],2,[ 0.9497279   0.31307656  0.9588571  -0.2838891   1.4965261  -2.8140361 ],-1.0194926026448807,False
[ 0.9497279   0.31307656  0.9588571  -0.2838891   1.4965261  -2.8140361 ],0,[ 0.8425196   0.5386657   0.70387316 -0.7103257   0.9502136  -2.1070595 ],-1.018181745807777,False
[ 0.8425196   0.5386657   0.70387316 -0.7103257   0.9502136  -2.1070595 ],0,[ 0.7749532   0.6320186   0.44582757 -0.8951189   0.18685456 -1.0563356 ],-1.0168618049020597,False
[ 0.7749532   0.6320186   0.44582757 -0.8951189   0.18685456 -1.0563356 ],1,[ 0.8064595   0.5912893   0.38040012 -0.92482203 -0.6886094   0.33788103],-1.0166007417387097,False
[ 0.8064595   0.5912893   0.38040012 -0.92482203 -0.6886094   0.33788103],2,[ 0.9180209   0.39653194  0.5848389  -0.8111494  -1.5274254   1.9958649 ],-1.0177656197468234,False
[ 0.99974555 -0.02255634  0.942541    0.33409056  1.8135046  -3.274637  ],0,[ 0.9412267  0.3377754  0.9375065 -0.3479678  1.7456176 -3.462699 ],-1.0194116787527197,False
[ 0.9412267  0.3377754  0.9375065 -0.3479678  1.7456176 -3.462699 ],1,[ 0.8119084  0.5837848  0.5932202 -0.8050403  0.9880791 -2.2509408],-1.0176351916113358,False
[ 0.8119084  0.5837848  0.5932202 -0.8050403  0.9880791 -2.2509408],1,[ 0.7455879   0.66640735  0.32141438 -0.94693863  0.06511094 -0.8218817 ],-1.0161627737937917,False
[ 0.7455879   0.66640735  0.32141438 -0.94693863  0.06511094 -0.8218817 ],2,[ 0.80100256  0.5986609   0.327387   -0.9448903  -0.9232243   0.88509476],-1.0162890930707593,False
[ 0.80100256  0.5986609   0.327387   -0.9448903  -0.9232243   0.88509476],2,[ 0.9321843   0.36198407  0.6301505  -0.77647305 -1.7555823   2.5830123 ],-1.018006715264574,False
[ 0.9412267  0.3377754  0.9375065 -0.3479678  1.7456176 -3.462699 ],0,[ 0.80510074  0.59313804  0.5683049  -0.82281804  1.0953029  -2.5399873 ],-1.0175068818099826,False
[ 0.80510074  0.59313804  0.5683049  -0.82281804  1.0953029  -2.5399873 ],0,[ 0.71864104  0.6953812   0.21541932 -0.9765217   0.23180829 -1.3208202 ],-1.0155250502047475,False
[ 0.71864104  0.6953812   0.21541932 -0.9765217   0.23180829 -1.3208202 ],0,[ 0.7465469   0.6653328   0.07732245 -0.9970061  -0.62874186 -0.0753533 ],-1.0146761261043133,False
[ 0.7465469   0.6653328   0.07732245 -0.9970061  -0.62874186 -0.0753533 ],2,[ 0.87303233  0.4876623   0.23628616 -0.9716835  -1.5211538   1.6877061 ],-1.0155317122620189,False
[ 0.87303233  0.4876623   0.23628616 -0.9716835  -1.5211538   1.6877061 ],2,[ 0.99073946  0.13577674  0.681593   -0.73173153 -2.1609201   3.3871458 ],-1.0176537264318897,False
[ 0.9412267  0.3377754  0.9375065 -0.3479678  1.7456176 -3.462699 ],2,[ 0.8186574  0.5742822  0.6177166 -0.7864008  0.8791921 -1.9586664],-1.0177597164547245,False
[ 0.8186574  0.5742822  0.6177166 -0.7864008  0.8791921 -1.9586664],1,[ 0.76544887  0.6434967   0.39961946 -0.9166811  -0.01225624 -0.5813828 ],-1.0166121843368683,False
[ 0.76544887  0.6434967   0.39961946 -0.9166811  -0.01225624 -0.5813828 ],2,[ 0.82602406  0.5636349   0.44571486 -0.895175   -0.9735348   1.0897744 ],-1.0169874708019762,False
[ 0.82602406  0.5636349   0.44571486 -0.895175   -0.9735348   1.0897744 ],2,[ 0.94918144  0.31472945  0.7481597  -0.6635187  -1.7730951   2.7136567 ],-1.0186814957379544,False
[ 0.94918144  0.31472945  0.7481597  -0.6635187  -1.7730951   2.7136567 ],0,[ 0.9982566  -0.05902307  0.9920081  -0.12617438 -1.9227071   3.100264  ],-1.0198108805047208,False
[ 0.9180209   0.39653194  0.5848389  -0.8111494  -1.5274254   1.9958649 ],1,[ 0.9986296   0.0523343   0.9090534  -0.41667965 -1.95582     3.0613728 ],-1.019282438995225,False
[ 0.9986296   0.0523343   0.9090534  -0.41667965 -1.95582     3.0613728 ],0,[ 0.9485373  -0.3166655   0.9851098   0.17192629 -1.6866373   2.7661612 ],-1.019373937736164,False
[ 0.9485373  -0.3166655   0.9851098   0.17192629 -1.6866373   2.7661612 ],1,[ 0.82556605 -0.56430554  0.79951656  0.600644   -1.0269085   1.8484312 ],-1.0182456650702736,False
[ 0.82556605 -0.56430554  0.79951656  0.600644   -1.0269085   1.8484312 ],2,[ 0.74535626 -0.6666663   0.60420483  0.79682904 -0.25347844  0.90028167],-1.0172692325001729,False
[ 0.74535626 -0.6666663   0.60420483  0.79682904 -0.25347844  0.90028167],0,[ 0.7799215  -0.6258774   0.58989966  0.8074766   0.7777871  -0.722748  ],-1.0174537820650256,False
[ 0.99073946  0.13577674  0.681593   -0.73173153 -2.1609201   3.3871458 ],2,[ 0.9478405  -0.318745    0.99967927 -0.02532472 -2.3266082   4.33178   ],-1.0188730490918851,False
[ 0.9478405  -0.318745    0.99967927 -0.02532472 -2.3266082   4.33178   ],1,[ 0.74990153 -0.66154945  0.726531    0.68713367 -1.5541536   3.2982135 ],-1.017493011703726,False
[ 0.74990153 -0.66154945  0.726531    0.68713367 -1.5541536   3.2982135 ],0,[ 0.610426   -0.7920733   0.3298787   0.9440233  -0.34820235  1.4743929 ],-1.015595281853457,False
[ 0.610426   -0.7920733   0.3298787   0.9440233  -0.34820235  1.4743929 ],1,[ 0.6422383  -0.76650506  0.19224352  0.98134726  0.7439319  -0.05096485],-1.0151791205627019,False
[ 0.6422383  -0.76650506  0.19224352  0.98134726  0.7439319  -0.05096485],1,[ 0.8101867  -0.5861719   0.35270458  0.93573475  1.6904707  -1.6254652 ],-1.0164444467027431,False
[ 0.9478405  -0.318745    0.99967927 -0.02532472 -2.3266082   4.33178   ],2,[ 0.7417546  -0.6706714   0.70421594  0.70998585 -1.6671599   3.5980973 ],-1.0174027721987406,False
[ 0.7417546  -0.6706714   0.70421594  0.70998585 -1.6671599   3.5980973 ],0,[ 0.5855794  -0.81061506  0.24852358  0.96862584 -0.4241746   1.7120452 ],-1.0151629237792583,False
[ 0.5855794  -0.81061506  0.24852358  0.96862584 -0.4241746   1.7120452 ],1,[ 0.6088935  -0.79325193  0.06486815  0.99789387  0.7018133   0.14891976],-1.014399725769561,False
[ 0.6088935  -0.79325193  0.06486815  0.99789387  0.7018133   0.14891976],1,[ 0.7810183  -0.6245081   0.19429635  0.9809429   1.6774505  -1.4654788 ],-1.01545374107072,False
[ 0.7810183  -0.6245081   0.19429635  0.9809429   1.6774505  -1.4654788 ],1,[ 0.9651671  -0.2616341   0.60604286  0.795432    2.3602064  -3.0547557 ],-1.0175821191425163,False
[ 0.9651671  -0.2616341   0.60604286  0.795432    2.3602064  -3.0547557 ],1,[ 0.9721494   0.23436208  0.98068434  0.19559704  2.5377383  -3.959746  ],-1.0187968053222065,False
[ 0.9721494   0.23436208  0.98068434  0.19559704  2.5377383  -3.959746  ],0,[ 0.76092625  0.6488384   0.83621705 -0.5483986   2.031986   -3.5647564 ],-1.017530478107933,False
[ 0.76092625  0.6488384   0.83621705 -0.5483986   2.031986   -3.5647564 ],1,[ 0.53665143  0.84380406  0.41525045 -0.9097071   0.91737425 -2.0302808 ],-1.0152711070058384,False
[ 0.53665143  0.84380406  0.41525045 -0.9097071   0.91737425 -2.0302808 ],2,[ 0.49002555  0.87170804  0.20049715 -0.9796943  -0.369672   -0.24273106],-1.0144228170053131,False
[ 0.49002555  0.87170804  0.20049715 -0.9796943  -0.369672   -0.24273106],1,[ 0.64414394  0.7649043   0.30338037 -0.95286953 -1.4864876   1.3258303 ],-1.0156841856171903,False
[ 0.86995983 -0.49312258  0.5779223   0.81609184 -0.99636424  2.2911406 ],2,[ 0.79974765 -0.6003363   0.2657026   0.96405506 -0.27216437  1.1650723 ],-1.0159099993649696,False
[ 0.79974765 -0.6003363   0.2657026   0.96405506 -0.27216437  1.1650723 ],1,[ 0.81703    -0.5765951   0.17717664  0.9841791   0.5539378  -0.25389853],-1.0152926150939432,False
[ 0.81703    -0.5765951   0.17717664  0.9841791   0.5539378  -0.25389853],2,[ 0.90470755 -0.4260332   0.33582532  0.9419243   1.1616172  -1.3774889 ],-1.0160982223651747,False
[ 0.90470755 -0.4260332   0.33582532  0.9419243   1.1616172  -1.3774889 ],2,[ 0.9864018  -0.16435178  0.6582996   0.752756    1.5412073  -2.3312688 ],-1.0175946653139238,False
[ 0.9864018  -0.16435178  0.6582996   0.752756    1.5412073  -2.3312688 ],0,[ 0.9843929   0.17598496  0.9645646   0.26384678  1.8050054  -3.38901   ],-1.0188747030260665,False
[ 0.9721494   0.23436208  0.98068434  0.19559704  2.5377383  -3.959746  ],2,[ 0.7772916   0.6291405   0.87059885 -0.4919935   1.7895956  -2.9364808 ],-1.0176353380813608,False
[ 0.7772916   0.6291405   0.87059885 -0.4919935   1.7895956  -2.9364808 ],0,[ 0.58236676  0.8129262   0.5423381  -0.84016037  0.8576433  -1.8487233 ],-1.015811947639267,False
[ 0.58236676  0.8129262   0.5423381  -0.84016037  0.8576433  -1.8487233 ],0,[ 0.5271639   0.84976363  0.3169206  -0.94845206 -0.19942725 -0.6515436 ],-1.0150019309636253,False
[ 0.5271639   0.84976363  0.3169206  -0.94845206 -0.19942725 -0.6515436 ],2,[ 0.6581227  0.7529107  0.363091  -0.9317537 -1.4094696  1.1594075],-1.0159860843650834,False
[ 0.6581227  0.7529107  0.363091  -0.9317537 -1.4094696  1.1594075],0,[ 0.88399905  0.46748865  0.67040515 -0.7419952  -2.1974561   2.4459    ],-1.0182351095758004,False
[ 0.9478405  -0.318745    0.99967927 -0.02532472 -2.3266082   4.33178   ],0,[ 0.7579842  -0.6522729   0.74820644  0.66346604 -1.439581    2.9951777 ],-1.0175787376427794,False
[ 0.7579842  -0.6522729   0.74820644  0.66346604 -1.439581    2.9951777 ],2,[ 0.61860996 -0.78569824  0.3567281   0.9342083  -0.46750975  1.7827897 ],-1.0157329130279968,False
[ 0.61860996 -0.78569824  0.3567281   0.9342083  -0.46750975  1.7827897 ],2,[ 0.625914   -0.7798921   0.13544749  0.9907845   0.553984    0.49893993],-1.014833974743511,False
[ 0.625914   -0.7798921   0.13544749  0.9907845   0.553984    0.49893993],2,[ 0.77101284 -0.6368196   0.1682503   0.9857443   1.4528483  -0.83724487],-1.0152847728115089,False
[ 0.77101284 -0.6368196   0.1682503   0.9857443   1.4528483  -0.83724487],0,[ 0.9512706  -0.30835736  0.50038064  0.86580557  2.2597294  -2.698241  ],-1.0169424546350412,False
[ 0.99073946  0.13577674  0.681593   -0.73173153 -2.1609201   3.3871458 ],0,[ 0.9557055  -0.29432452  0.99576414 -0.09194475 -2.0734186   3.673049  ],-1.0188030122346488,False
[ 0.9557055  -0.29432452  0.99576414 -0.09194475 -2.0734186   3.673049  ],1,[ 0.7921519  -0.61032397  0.8356607   0.549246   -1.410072    2.8826232 ],-1.0178934016898484,False
[ 0.7921519  -0.61032397  0.8356607   0.549246   -1.410072    2.8826232 ],2,[ 0.6593088  -0.7518723   0.49496353  0.86891377 -0.5027548   1.788333  ],-1.0163895473412061,False
[ 0.6593088  -0.7518723   0.49496353  0.86891377 -0.5027548   1.788333  ],1,[ 0.66530454 -0.7465721   0.3038963   0.95270514  0.574278    0.2970823 ],-1.0157875118074098,False
[ 0.66530454 -0.7465721   0.3038963   0.95270514  0.574278    0.2970823 ],2,[ 0.8024745  -0.5966864   0.36597553  0.9306245   1.4282355  -0.9586042 ],-1.016514515039107,False
[ 0.82602406  0.5636349   0.44571486 -0.895175   -0.9735348   1.0897744 ],0,[ 0.9419286   0.33581313  0.707      -0.7072135  -1.5462487   2.1022134 ],-1.018453637698819,False
[ 0.9419286   0.33581313  0.707      -0.7072135  -1.5462487   2.1022134 ],2,[ 0.9997885  -0.02056608  0.97263205 -0.2323507  -2.005249    3.2773166 ],-1.019674363107316,False
[ 0.9997885  -0.02056608  0.97263205 -0.2323507  -2.005249    3.2773166 ],1,[ 0.9199789  -0.39196786  0.9179395   0.39672038 -1.7106409   2.9423902 ],-1.0191996553500398,False
[ 0.9199789  -0.39196786  0.9179395   0.39672038 -1.7106409   2.9423902 ],2,[ 0.775477   -0.63137585  0.61032903  0.792148   -1.0402913   2.038195  ],-1.0174891622149722,False
[ 0.775477   -0.63137585  0.61032903  0.792148   -1.0402913   2.038195  ],1,[ 0.6998196  -0.7143196   0.38053733  0.9247656  -0.07359968  0.61812586],-1.0162670527432043,False
[ 0.9557055  -0.29432452  0.99576414 -0.09194475 -2.0734186   3.673049  ],0,[ 0.7998506  -0.60019916  0.853323    0.52138263 -1.2898402   2.5677254 ],-1.0179531490194176,False
[ 0.7998506  -0.60019916  0.853323    0.52138263 -1.2898402   2.5677254 ],1,[ 0.6917574  -0.72212994  0.593956    0.80449754 -0.3182632   1.2635413 ],-1.016835826375101,False
[ 0.6917574  -0.72212994  0.593956    0.80449754 -0.3182632   1.2635413 ],2,[ 0.7113432  -0.7028448   0.4732589   0.8809234   0.5879171   0.15521921],-1.0166714515101105,False
[ 0.7113432  -0.7028448   0.4732589   0.8809234   0.5879171   0.15521921],2,[ 0.83699256 -0.5472142   0.5451886   0.8383134   1.3833346  -0.9871813 ],-1.0175204844048116,False
[ 0.83699256 -0.5472142   0.5451886   0.8383134   1.3833346  -0.9871813 ],1,[ 0.97282493 -0.23154192  0.7888306   0.6146107   2.0081744  -2.2789774 ],-1.0188252713697474,False
[ 0.9721494   0.23436208  0.98068434  0.19559704  2.5377383  -3.959746  ],1,[ 0.76915616  0.63906085  0.85384446 -0.52052826  1.9114244  -3.2520175 ],-1.0175854512237303,False
[ 0.76915616  0.63906085  0.85384446 -0.52052826  1.9114244  -3.2520175 ],2,[ 0.57357466  0.8191533   0.51862556 -0.85500145  0.7277645  -1.5110267 ],-1.015714223962638,False
[ 0.57357466  0.8191533   0.51862556 -0.85500145  0.7277645  -1.5110267 ],2,[ 0.5561132   0.8311066   0.4039886  -0.91476405 -0.51324165  0.21575049],-1.0154104293573596,False
[ 0.5561132   0.8311066   0.4039886  -0.91476405 -0.51324165  0.21575049],2,[ 0.72529185  0.6884415   0.59410757 -0.8043856  -1.6817408   2.0011795 ],-1.0170996568608166,False
[ 0.72529185  0.6884415   0.59410757 -0.8043856  -1.6817408   2.0011795 ],0,[ 0.9399031   0.34144133  0.9120335  -0.41011578 -2.352665    3.0222185 ],-1.0193715664407055,False
[ 0.9651671  -0.2616341   0.60604286  0.795432    2.3602064  -3.0547557 ],2,[ 0.97499406  0.2222309   0.9737482   0.22762789  2.413073   -3.6327517 ],-1.0187380682674536,False
[ 0.97499406  0.2222309   0.9737482   0.22762789  2.413073   -3.6327517 ],0,[ 0.781881    0.62342775  0.880781   -0.47352383  1.9589394  -3.3640707 ],-1.0176575478434464,False
[ 0.781881    0.62342775  0.880781   -0.47352383  1.9589394  -3.3640707 ],0,[ 0.562663    0.8266864   0.4921287  -0.87052244  0.99674284 -2.2105193 ],-1.015592146640802,False
[ 0.562663    0.8266864   0.4921287  -0.87052244  0.99674284 -2.2105193 ],0,[ 0.4861041   0.8739009   0.1967873  -0.9804462  -0.10340761 -0.9502643 ],-1.0143857603620163,False
[ 0.4861041   0.8739009   0.1967873  -0.9804462  -0.10340761 -0.9502643 ],2,[ 0.6090757   0.7931121   0.1891498  -0.98194826 -1.3467127   0.88932306],-1.015030772748225,False
[ 0.9557055  -0.29432452  0.99576414 -0.09194475 -2.0734186   3.673049  ],2,[ 0.7843613 -0.6203042  0.8171607  0.5764099 -1.5289112  3.1946392],-1.0178286004244768,False
[ 0.7843613 -0.6203042  0.8171607  0.5764099 -1.5289112  3.1946392],2,[ 0.6348641  -0.77262384  0.4177332   0.90856975 -0.5767372   2.0176034 ],-1.0160205051640914,False
[ 0.6348641  -0.77262384  0.4177332   0.90856975 -0.5767372   2.0176034 ],2,[ 0.62547183 -0.7802468   0.15445367  0.98800004  0.45159882  0.7331128 ],-1.0149296205008225,False
[ 0.62547183 -0.7802468   0.15445367  0.98800004  0.45159882  0.7331128 ],0,[ 0.77001905 -0.6380209   0.19184768  0.9814247   1.5428895  -1.1214533 ],-1.015439148938104,False
[ 0.77001905 -0.6380209   0.19184768  0.9814247   1.5428895  -1.1214533 ],0,[ 0.9562722  -0.29247832  0.5698494   0.82174915  2.352613   -2.993658  ],-1.0174154707204783,False
[ 0.9997885  -0.02056608  0.97263205 -0.2323507  -2.005249    3.2773166 ],2,[ 0.91481715 -0.4038683   0.90413254  0.42725208 -1.8337238   3.2621613 ],-1.0191448665652407,False
[ 0.91481715 -0.4038683   0.90413254  0.42725208 -1.8337238   3.2621613 ],2,[ 0.75416267 -0.6566877   0.53873533  0.84247506 -1.116704    2.257783  ],-1.0171369972000994,False
[ 0.75416267 -0.6566877   0.53873533  0.84247506 -1.116704    2.257783  ],2,[ 0.6600448  -0.75122625  0.23634459  0.9716693  -0.2052945   1.037934  ],-1.01545986293202,False
[ 0.6600448  -0.75122625  0.23634459  0.9716693  -0.2052945   1.037934  ],1,[ 0.70451504 -0.709689    0.180043    0.98365873  0.80024225 -0.46455926],-1.0152944988980672,False
[ 0.70451504 -0.709689    0.180043    0.98365873  0.80024225 -0.46455926],0,[ 0.8629355 -0.5053141  0.4385984  0.8986832  1.7603114 -2.271637 ],-1.0169553488441967,False
[ 0.9997885  -0.02056608  0.97263205 -0.2323507  -2.005249    3.2773166 ],0,[ 0.9249993  -0.3799688   0.93074584  0.3656668  -1.5864885   2.6202328 ],-1.0192488052826802,False
[ 0.9249993  -0.3799688   0.93074584  0.3656668  -1.5864885   2.6202328 ],1,[ 0.8034109  -0.595425    0.70062137  0.7135333  -0.84783     1.5145965 ],-1.0179115327879165,False
[ 0.8034109  -0.595425    0.70062137  0.7135333  -0.84783     1.5145965 ],0,[ 0.760063   -0.64984936  0.5906006   0.806964    0.15820335 -0.07375125],-1.0173336176490655,False
[ 0.760063   -0.64984936  0.5906006   0.806964    0.15820335 -0.07375125],1,[ 0.832156   -0.5545416   0.70005906  0.7140849   1.0199658  -1.3532863 ],-1.0181070417528355,False
[ 0.832156   -0.5545416   0.70005906  0.7140849   1.0199658  -1.3532863 ],0,[ 0.9553373  -0.2955176   0.9298476   0.36794496  1.8058327  -2.7627058 ],-1.019523895742151,False
[ 0.82602406  0.5636349   0.44571486 -0.895175   -0.9735348   1.0897744 ],1,[ 0.94560057  0.32533002  0.727855   -0.68573105 -1.6589404   2.4065866 ],-1.0185694953880835,False
